"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"2976149","INSTITUTO MEXICANO DEL SEGURO SOCIAL 65","UNIDAD MEDICA ATENCION AMBULATORIA NUMERO 65 ","622112","Hospitales generales del sector público","31 a 50 personas","AVENIDA","DIEGO DIAZ DE BERLANGA","CALLE","SAN FRANCISCO","CALLE","PASCACIO LUIS DE LETONA","CALLE","SAN FRANCISCO",,"SN",,,,,"COLONIA","BALCONES DE SANTO DOMINGO",,,,"66446","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1430","005",,,,"Fijo","25.74128971","-100.26491133","2014-12"
"3012201","INSTITUTO MEXICANO DEL SEGURO SOCIAL CLÍNICA 10","IMSS ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","ESCOBEDO","CALLE","JIMENEZ","CALLE","ALDAMA","CALLE","ITURBIDE","0","SN",,,"0",,"BARRIO","SONORA",,,,"65200","19","NUEVO LEÓN   ","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","0565","017","8242423779",,,"Fijo","26.50330439","-100.18460119","2010-07"
"3030753","INSTITUTO MEXICANO DEL SEGURO SOCIAL UM F NUM 16","GOBIERNO ","622312","Hospitales del sector público de otras especialidades médicas","31 a 50 personas","CALLE","GENERAL MARIANO ESCOBEDO","CALLE","JOSE MARIA MORELOS","CALLE","MIGUEL HIDALGO","CALLE","MIGUEL HIDALGO","0","SN",,,"0","SN","COLONIA","INDEPENDENCIA",,,,"67350","19","NUEVO LEÓN   ","004","Allende","0001","Ciudad de Allende","0127","031","8262682095",,,"Fijo","25.27753541","-100.01884189","2014-12"
"8778773","IS SSTELEON","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE NUEVO LEON ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","SERTOMA","CALLE","DOCTOR ROBERTO J. CANTU","AVENIDA","DOCTOR IGNACIO MORONES PRIETO","AVENIDA","DOCTOR IGNACIO MORONES PRIETO","313",,"URGENCIAS","1",,,"COLONIA","LOS DOCTORES","HOSPITAL, CENTRO MEDICO O CLINICA","ISSSTELEON","313","64710","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1845","022",,"RAUL.GARCIA@ISSSTELEON.GOB.MX",,"Fijo","25.66734353","-100.35074365","2019-11"
"3033850","ISS SERVICIOS","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ESCOBEDO","CALLE","PORFIRIO DIAZ","CALLE","TREVIÑO","CALLE","NINGUNO",,"SN",,,,"SN","COLONIA","GENERAL BRAVO",,,,"67000","19","NUEVO LEÓN   ","020","General Bravo","0001","General Bravo","0296","006",,,,"Fijo","25.79447573","-99.1839607","2010-07"
"3022739","ISSSTE","INSTITUTO DE SEGURIDAD Y SERVICIO SOCIAL DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","CALLE","ADOLFO LOPEZ MATEOS","CALLE","SEIS","CALLE","SIETE","ANDADOR","23","122",,,,,,"COLONIA","BUROCRATAS FEDERALES",,,,"64380","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3589","003","8181589800",,"WWW.ISSSTE.GOB.MX","Fijo","25.70938342","-100.35935945","2010-07"
"2971581","ISSSTE INSTITUTO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","CONSTITUCION","CALLE","SANTOS DEGOLLADO","CALLE","20 DE NOVIEMBRE","CALLE","MIGUEL HIDALGO Y COSTILLA","1500",,,,"0",,"COLONIA","OBISPADO",,,,"64060","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4159","026",,,"WWW.ISSSTE.GOB.MX","Fijo","25.66852956","-100.33694894","2014-12"
"3051614","ISSSTE INSTITUTO DE SEGURIDAD Y SERVICIO SOCIAL","ISSSTE INSTITUTO DE SEGURIDAD Y SERVICIO SOCIAL ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NUEVO LEON","PROLONGACION","CASTELAR","CALLE","CONSTITUCION","CALLE","DEGOLLADO",,"SN",,,,,"COLONIA","GALEANA",,,,"67850","19","NUEVO LEÓN   ","017","Galeana","0001","Galeana","0318","005","8262130480","UMFGALEANANL@HOTMAIL.COM",,"Fijo","24.82436356","-100.07773772","2010-07"
"3016961","MÓDULO DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","ZAPOPAN","ANDADOR","ANDADOR DEL IMAN","ANDADOR","RECINTO","ANDADOR","CHILUCA",,"SN",,,,,"COLONIA","VALLE DE LOS CEDROS",,,,"64369","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3555","013",,,,"Fijo","25.72399814","-100.37479336","2010-07"
"9049295","OFICINA ADMINISTRACIÓN CADEREYTA",,"622112","Hospitales generales del sector público","0 a 5 personas","CALLE","MANUEL AVILA CAMACHO","CALLE","MIGUEL HIDALGO","CALLE","BENITO JUAREZ","CALLE","ADOLFO LÓPEZ MATEOS",,"SN",,,,,"CIUDAD","CADEREYTA JIMENEZ CENTRO",,,,"67480","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","041A","022","82840646",,,"Fijo","25.59208705","-100.01047016","2019-11"
"7703938","SECRETARIA DE SALUD","GOBIERNO DEL ESTADO DE NUEVO LEON ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","PROLONGACION AZTLAN","CALLE","ESQUISTO","CALLE","APOLO","CALLE","APOLO",,"SN",,,,,"COLONIA","SAN BERNABE IV SECTOR",,,,"64104","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2576","001",,,,"Fijo","25.76424095","-100.36911101","2019-11"
"3015244","SEGURO SOCIAL IMSS"," ","622112","Hospitales generales del sector público","6 a 10 personas","CARRETERA","CARRETERA ZUAZUA-LAREDO","CALLE","SIMÓN BOLÍVAR","AVENIDA","PASEO DE LAS ARBOLEDAS","CALLE","ARBOLEDAS ORIENTE",,,,,,"SN","COLONIA","CENTRO",,,,"65750","19","NUEVO LEÓN   ","025","General Zuazua","0001","General Zuazua","0076","001",,"DANIEL.VERNIN@IMSS.GOB.MX",,"Fijo","25.89235212","-100.11715918","2010-07"
"3054731","SERVICIO DE SALUD NUEVO LEÓN","GOBIERNO DEL ESTADO DE NUEVO LEÓN ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","PUERTA DE MANO","CALLE","COLA DE CABALLO","PRIVADA","NINGUNO","CALLE","EL REBAJE",,"SN",,,,,"COLONIA","LA CIENEGUILLA",,,,"67328","19","NUEVO LEÓN   ","049","Santiago","0001","Santiago","0468","009",,,,"Fijo","25.3806648","-100.14668272","2010-07"
"2930689","SERVICIO MEDICOS DE LA SECCIÓN 50 DEL SNTE","SERVICIO MEDICOS DE LA SECCIÓN 50 DEL SNTE ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","5 DE MAYO","CALLE","AMADO NERVO","CALLE","IGNACIO LÓPEZ RAYÓN","CALLE","WASHINGTON",,,,,"503",,"COLONIA","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1667","027",,,"WWW.SNTE50.ORG.MX","Fijo","25.67433737","-100.32100766","2011-03"
"3022498","SERVICIOS MEDICOS MUNICIPALES DE MONTERREY","MUNICIPIO DE LA CIUDAD DE MONTERREY ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","DECIMA QUINTA","AVENIDA","LAZARO CARDENAS","AVENIDA","PASEO DE LOS INSURGENTES","CALLE","NOVENA AVENIDA","1220",,,,,,"COLONIA","CUMBRES 2DO. SECTOR",,,,"64610","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","114A","025","8183482288",,,"Fijo","25.70094698","-100.36124845","2010-07"
"3054772","UMAE-HOSPITAL DE CARDIOLOGIA 34","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622312","Hospitales del sector público de otras especialidades médicas","251 y más personas","AVENIDA","ABRAHAM LINCOLN","CALLE","MARIA DE JESUS CANDIA","CALLE","PINGÜINO","AVENIDA","ABRAHAM LINCOLN",,"SN",,,,,"COLONIA","SANTA CECILIA",,,,"64150","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0245","026","18183994395",,,"Fijo","25.72961847","-100.36994417","2010-07"
"2981784","UNEMES","SECRETARÍA DE SALUD DE NUEVO LEÓN ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","PROFESOR ERNESTO VILLARREAL","CALLE","SERAFIN PEÑA","CALLE","INSURGENTES","AVENIDA","ELOY CAVAZOS",,"SN",,,,,"COLONIA","LAS AVENIDAS",,,,"67185","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","157A","036",,,,"Fijo","25.65851218","-100.21481972","2014-12"
"8778778","UNIDAD 1 ISSTELEON","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE NUEVO LEON ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","DOCTOR IGNACIO MORONES PRIETO","CALLE","DOCTOR ROBERTO J. CANTU","CALLE","SERTOMA","CALLE","DOCTOR ROBERTO J. CANTÚ","3000","PTE","HOSPITAL, CENTRO MEDICO O CLINICA","17","1","PISO 1","COLONIA","LOS DOCTORES","HOSPITAL, CENTRO MEDICO O CLINICA","ISSSTELEON","PISO 1","64710","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1845","022","20339000","RAUL.GARCIA@ISSSTELEON.GOB.MX",,"Fijo","25.66975057","-100.35059187","2019-11"
"8778779","UNIDAD 1 ISSTELEON PISO 2","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE NUEVO LEON ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","DOCTOR IGNACIO MORONES PRIETO","CALLE","DOCTOR ROBERTO J. CANTU","CALLE","SERTOMA","CALLE","DOCTOR ROBERTO J. CANTÚ","3000","PTE","HOSPITAL, CENTRO MEDICO O CLINICA","18","2","PISO 2","COLONIA","LOS DOCTORES","HOSPITAL, CENTRO MEDICO O CLINICA","ISSSTELEON","PISO 2","64710","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1845","022","20339000","RAUL.GARCIA@ISSSTELEON.GOB.MX",,"Fijo","25.66975057","-100.35059187","2019-11"
"2931960","UNIDAD DE MEDICA FAMILIAR NUMERO 29","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","PABLO LIVAS","CALLE","MANUEL L. BARRAGAN","CALLE","PROFESOR FRANCISCO M. ZERTUCHE","CALLE","ANDRÉS OSUNA",,"SN",,,,,"RESIDENCIAL","GUADALUPE",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2633","024","8183607022",,,"Fijo","25.66260122","-100.20026349","2010-07"
"9032399","UNIDAD DE MEDICINA FAMILIAR 19","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","MARIANO ABASOLO","CALLE","GARZA GARCIA","CALLE","GENERAL IGNACIO ZARAGOZA","420",,,,,,"COLONIA","CENTRO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","009A","009",,,,"Fijo","25.77866089","-100.18632508","2019-11"
"2935825","UNIDAD DE MEDICINA FAMILIAR 27 DEL IMSS","GOBIERNO ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","CARDENAL","AVENIDA","TOLTECA","CALLE","GORRION","CALLE","CARPINTERO",,"SN",,,,"SN Y SN","FRACCIONAMIENTO","EXPOSICION",,,,"67150","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1423","009","8183371230",,,"Fijo","25.67793744","-100.23787481","2010-07"
"3007474","UNIDAD DE MEDICINA FAMILIAR 64","GOBIERNO O PARA ESTATAL ","622112","Hospitales generales del sector público","11 a 30 personas","AVENIDA","LICENCIADO MANUEL ORDOÑEZ","ANDADOR","NINGUNO","CALLE","PEDRO GARFIAS","CALLE","EMMA GODOY","2850",,,,,,"COLONIA","CUMBRES DE SANTA CATARINA I",,,,"66358","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0935","001","8383085344",,,"Fijo","25.68304565","-100.4864517","2010-07"
"2915597","UNIDAD DE MEDICINA FAMILIAR NUM 32","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","JOSE MARIANO JIMENEZ","ANDADOR","JIMENEZ","CALLE","JOSE MARIA ARTEAGA","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN","0","SN",,,"0","SN","COLONIA","CONJUNTO HAB PLAZAS GUADALUPE I",,,,"67100","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1404","001","8183555432",,,"Fijo","25.67542095","-100.26665243","2010-07"
"2923428","UNIDAD DE MEDICINA FAMILIAR NUMERO 3","DOCTORA LIZBETH ALEJANDRA DURAN CAVAZOS ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","FELIX URESTI GOMEZ","AVENIDA","CRISTOBAL COLON","CALLE","ZARCO","CALLE","ZARCO","0","SN",,,"0",,"COLONIA","CENTRO DE MONTERREY",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1563","049",,,,"Fijo","25.68376466","-100.29694586","2010-07"
"2981321","UNIDAD DE MEDICINA FAMILIAR NÚMERO 30","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","LOS PINOS","CALLE","CHOPOS","AVENIDA","BENITO JUÁREZ","CALLE","FRESNO",,,,,"2000",,"COLONIA","2 DE JUNIO",,,,"67188","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2239","023",,,,"Fijo","25.67521222","-100.21257714","2014-12"
"3038934","UNIDAD DE REHABILITACIÓN PSIQUIÁTRICA SSNL.","GOBIERNO ESTADO DE NUEVO LEÓN ","622212","Hospitales psiquiátricos y para el tratamiento por adicción del sector público","101 a 250 personas","CALLE","CAPITAN MARIANO AZUETA","CALLE","ANASTASIO PARRODI","CALLE","JUVENTINO ROSAS","CALLE","AQUILES SERDÁN","680",,,,,,"COLONIA","FLORIDA SEGUNDO SECTOR",,,,"64810","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1794","005","8181285858","SLOZANO@SSNL.GOB.MX",,"Fijo","25.66436671","-100.28713782","2010-07"
"8245977","UNIDAD DE URGENCIAS MÉDICAS","SERVICIO DE SALUD DE NUEVO LEON OPD ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","CARRETERA NACIONAL","PRIVADA","NINGUNO","ANDADOR","2","PRIVADA","MARÍA LUISA",,"SN",,,,,"COLONIA","BOSQUES DE LAS LOMAS",,,,"67300","19","NUEVO LEÓN   ","049","Santiago","0001","Santiago","0345","001",,,,"Fijo","25.37422819","-100.10778853","2019-11"
"3001973","UNIDAD MÉDICA FAMILIAR","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","11 a 30 personas","PROLONGACION","INDEPENDENCIA","CALLE","ADOLFO LOPEZ MATEOS","CALLE","NINGUNO","CALLE","LÁZARO CÁRDENAS",,"SN",,,,,"COLONIA","CROC",,,,"67940","19","NUEVO LEÓN   ","007","Aramberri","0001","Aramberri","0364","034",,,,"Fijo","24.11386083","-99.82602439","2014-12"
"3022761","UNIDAD MÉDICA FAMILIAR CAFU H F","CAFU H F BUROCRATAS FEDERALES ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","ANDADOR","15","ANDADOR","16","CALLE","RETORNO 3","2598",,,,,,"COLONIA","BUROCRATAS FEDERALES",,,,"64380","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3574","008","6260062602","UMFBUROCRATAS.@ISSTEGOB.MX",,"Fijo","25.70642702","-100.3618849","2010-07"
"8778426","UNIDAD MÉDICA FAMILIAR NO. 12","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO NUEVO LEON ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ALLENDE","CALLE","FRANCISCO I. MADERO","CALLE","GUADALUPE VICTORIA","CALLE","MATAMOROS","0","SN",,,"0",,"COLONIA","ITURBIDE",,,,"67830","19","NUEVO LEÓN   ","030","Iturbide","0001","Iturbide","0108","030",,,,"Fijo","24.7242589","-99.90126284","2019-11"
"3005614","UNIDAD MÉDICA HOSPITAL DE ESPECIALIDADES 25","UNIDAD MEDICA HOSPITAL DE ESPECIALIDADES 25 ","622312","Hospitales del sector público de otras especialidades médicas","251 y más personas","AVENIDA","FIDEL VELAZQUEZ","AVENIDA","ABRAHAM LINCOLN","CALLE","CIUDAD VICTORIA","CALLE","MADERO",,"SN",,,,,"COLONIA","MITRAS NORTE",,,,"64320","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0495","030","8183705624","MARIO.GARZAG@IMSS.GOB.MX",,"Fijo","25.71610537","-100.34921423","2010-07"
"7350867","UNIDAD MÉDICA NIEVES VARGAS JIMENEZ","MUNICIPIO DE CIENEGA DE FLORES ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","BONIFACIO SALINAS","CALLE","FRANCISCO VILLA","CALLE","MONTERREY","CALLE","MONTERREY",,"SN",,,,,"COLONIA","FOMERREY 156",,,,"65550","19","NUEVO LEÓN   ","012","Ciénega de Flores","0001","Ciénega de Flores","0171","046","2385065",,,"Fijo","25.96566212","-100.17101973","2019-11"
"7350866","UNIDAD MÉDICA PROFESORA MARGARITA QUIROGA DE CASAS","GOBIERNO DE CIENEGA DE FLORES ","622112","Hospitales generales del sector público","6 a 10 personas","AVENIDA","AVENIDA DE LOS RUISEÑORES","CALLE","29 SUR","CALLE","LOS GORRIONES","CALLE","22 ORIENTE",,"SN",,,,,"COLONIA","VILLAS DEL CARRIZALEJO",,,,"65550","19","NUEVO LEÓN   ","012","Ciénega de Flores","0001","Ciénega de Flores","0326","017",,,,"Fijo","25.97765241","-100.15843492","2019-11"
"3069573","ALBERGUE COMUNITARIO DEL HOSPITAL RURAL BIENESTAR NUMERO 34 LA ASUNCIÓN","ALBERGUE COMUNITARIO DEL HOSPITAL RURAL BIENESTAR NÚMERO 34 LA ASUNCIÓN ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","SABINO","CALLE","EMILIO IBARRA","PRIVADA","NINGUNO","AVENIDA","LOS GIRASOLES","4",,,,,,"BARRIO","SAN DIEGO",,,,"69800","20","OAXACA","397","Heroica Ciudad de Tlaxiaco","0001","Heroica Ciudad de Tlaxiaco","0197","010",,,,"Fijo","17.27405769","-97.67413834","2010-07"
"8985724","ALMACÉN JURISDICCIONAL","SERVICIOS DE SALUD DE OAXACA ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","LIBERTAD","CALLE","NICOLAS BRAVO","CALLE","MUTUALISMO","CALLE","MUTUALISMO","669",,,,"0",,"COLONIA","SANTA CLARA",,,,"68314","20","OAXACA","184","San Juan Bautista Tuxtepec","0001","San Juan Bautista Tuxtepec","0037","011",,,,"Fijo","18.08232652","-96.11581427","2019-11"
"9090416","BODEGA DE MEDICAMENTOS","HOSPITAL CIVIL DR AURELIO VALDIVIESO ","622112","Hospitales generales del sector público","0 a 5 personas","PROLONGACION","PANAMA","CALLE","JOSE LOPEZ ALAVEZ","PROLONGACION","2DA DE PROLONGACION DE AVENIDA FUERZA ÁEREA MEXICANA","PRIVADA","DE LAS FLORES","100",,,,"0",,"FRACCIONAMIENTO","LA CASCADA",,,,"68040","20","OAXACA","067","Oaxaca de Juárez","0001","Oaxaca de Juárez","0543","008",,,,"Fijo","17.08174626","-96.72049198","2019-11"
"3182861","C.S.R 1 N.B. GUELATAO","SECRETARIA DE SALUD ","622112","Hospitales generales del sector público","0 a 5 personas","PRIVADA","NINGUNO","CALLE","MELCHOR OCAMPO","AVENIDA","BENITO JUAREZ","CALLE","5 DE FEBRERO","0","SN",,,"0",,"PUEBLO","GUELATAO DE JUAREZ",,,,"68770","20","OAXACA","035","Guelatao de Juárez","0001","Guelatao de Juárez","0022","003",,,,"Fijo","17.3171455","-96.49312422","2010-07"
"6496192","CASA DE LA SALUD PUENTE DE COPALITA","SECRETARIA DE SALUD JURISDICCION 04 COSTA ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","MARGARITA","CALLE","RIO COPALITA","CALLE","ALCATRAZ","CALLE","ALCATRAZ",,"SN",,,,,"COLONIA","PUENTE COPALITA",,,,"70989","20","OAXACA","413","Santa María Huatulco","0098","Puente Copalita","0046","008",,,,"Fijo","15.81738152","-96.06749113","2016-01"
"6474715","CASA DE SALUD JUANA BOQUITA COZOALTEPEC","SECRETARIA DE SALUD OAXACA ","622112","Hospitales generales del sector público","31 a 50 personas","OTRO (ESPECIFIQUE)","SIN REFERENCIA","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"LOCALIDAD","JUANA BOQUITA",,,,"70944","20","OAXACA","439","Santa María Tonameca","0104","Juana Boquita","0038","800",,,,"Fijo","15.7972848","-96.7454949","2016-01"
"3171908","CENTRO AMBULATORIO PARA LA PREVENCIÓN Y ATENCIÓN DEL SIDA E INFECCIONES DE TRANSMISIÓN SEXUAL","COESIDA ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","TUXPAM","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","PLAYA","0","SN",,,"0",,"COLONIA","GRANADILLO",,,,"70613","20","OAXACA","079","Salina Cruz","0001","Salina Cruz","0718","029",,"CAPASITS_SALINA_CRUZ@HOTMAIL.COM",,"Fijo","16.22388009","-95.20599618","2014-12"
"3089409","CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE ASUNCIÓN NOCHIXTLÁN.","SS0 ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","JOSE VASCONCELOS","CALLE","HIDALGO","CALLE","PORFIRIO DIAZ","CALLE","MACEDONIO ALCALÁ","4","SN",,,"0",,"BARRIO","BARRIO LA PEÑA",,,,"69600","20","OAXACA","006","Asunción Nochixtlán","0001","Asunción Nochixtlán","0158","017",,"CESSANOCHIXTLAN@HOTMAIL.COM",,"Fijo","17.45835694","-97.22286236","2014-12"
"3132741","CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE SAN JACINTO AMILPAS","SERVICIOS DE SALUD DE OAXACA ","622312","Hospitales del sector público de otras especialidades médicas","51 a 100 personas","CALLE","NIÑOS HEROES","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","INDEPENDENCIA","115",,,,,,"COLONIA","SAN JACINTO AMILPAS",,,,"68285","20","OAXACA","157","San Jacinto Amilpas","0001","San Jacinto Amilpas","0025","041","9511320058",,,"Fijo","17.1079854","-96.76476611","2014-12"
"3190494","CENTRO DE SALUD DE TRES NUCLEO BÁSICO SAN FELIPE USILA","SERVICIO DE SALUD DE OAXACA ","622312","Hospitales del sector público de otras especialidades médicas","11 a 30 personas","CALLE","JUSTO SIERRA","AVENIDA","MIGUEL HIDALGO","AVENIDA","MELCHOR OCAMPO","CALLE","BENITO JUÁREZ",,"SN",,,,,"COLONIA","BARRIO GRANDE",,,,"68490","20","OAXACA","136","San Felipe Usila","0001","San Felipe Usila","0025","059","2831170367","JOANNE_GREY@HOTMAIL.COM",,"Fijo","17.88437193","-96.52796707","2010-07"
"6488925","CENTRO DE SALUD RURAL DE BARRA DE COPALITA","SERVICIOS DE SALUD DE OAXACA ","622112","Hospitales generales del sector público","0 a 5 personas","CARRETERA","LOCALIDAD 800",,"NINGUNO",,"NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,,,,,"SN","PUEBLO","BARRA COPALITA",,,,"70980","20","OAXACA","266","San Miguel del Puerto","0005","Barra Copalita","0072","029",,,,"Fijo","15.81941048","-96.0625794","2016-01"
"6715739","CENTRO DE SALUD URBANO 12NB SALINA CRUZ","SERVICIOS DE SALUD DE OAXACA ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","GENERAL MANUEL AVILA CAMACHO","CALLE","TUXPAN","CALLE","FRONTERA","AVENIDA","5 DE MAYO",,"SN",,,,,"COLONIA","CENTRO",,,,"70600","20","OAXACA","079","Salina Cruz","0001","Salina Cruz","0313","023",,"CSUSALINACRUZ@GMAIL.COM",,"Fijo","16.18197437","-95.19504493","2016-01"
"8688359","CENTRO DE SALUD URBANO 4 NÚCLEOS BÁSICOS PUTLA","LEONARDO IVAN CORTES SANDOVAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","MONCLOVA","CALLE","OAXACA","PRIVADA","LOS ARCOS","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"BARRIO","PALO DE OBO",,,,"71000","20","OAXACA","073","Putla Villa de Guerrero","0001","Putla Villa de Guerrero","0146","032",,,,"Fijo","17.0200338","-97.92383156","2019-11"
